"district","year","x","y","week","rainsum","mintemperature","meantemperature","maxtemperature"
15,2020,-105.48875072,26.39850144,1,26.8999996185303,15.6999998092651,24.8999996185303,34.2000007629395
15,2020,-105.44352242,24.1690003,1,42.1000022888184,10.8000001907349,19.3999996185303,28.1000003814697
15,2020,-105.38297949,24.81873456,1,37.7999992370605,12.8000001907349,21.7000007629395,30.6000003814697
15,2020,-105.35938162,24.91065772,1,37.7999992370605,12.8000001907349,21.7000007629395,30.6000003814697
15,2020,-105.21551483,25.42551524,1,26.5,15,24.3000011444092,33.7000007629395
15,2020,-105.19798586,23.90414659,1,38.2000007629395,13.1999998092651,21,28.8999996185303
15,2020,-105.17862182,24.72205074,1,37.7999992370605,12.8000001907349,21.7000007629395,30.6000003814697
15,2020,-105.17794609,26.08170214,1,26.8999996185303,15.6999998092651,24.8999996185303,34.2000007629395
15,2020,-105.16165892,24.69317282,1,37.7999992370605,12.8000001907349,21.7000007629395,30.6000003814697
15,2020,-105.03923047,24.68813456,1,37.7999992370605,12.8000001907349,21.7000007629395,30.6000003814697
15,2020,-105.03657088,23.87384526,1,38.2000007629395,13.1999998092651,21,28.8999996185303
15,2020,-104.9963783,23.42796747,1,39.6000022888184,15.1999998092651,22.7000007629395,30.2000007629395
15,2020,-104.9850836,26.39077098,1,18.8999996185303,17.2000007629395,26.7000007629395,36.2000007629395
15,2020,-104.881539,24.10005487,1,34.4000015258789,13.4000005722046,22,30.6000003814697
15,2020,-104.87794906,25.87009265,1,18.2000007629395,15.6999998092651,25.3999996185303,35.1000022888184
15,2020,-104.86429235,25.88696061,1,18.2000007629395,15.6999998092651,25.3999996185303,35.1000022888184
15,2020,-104.77888504,23.11394348,1,39.6000022888184,15.1999998092651,22.7000007629395,30.2000007629395
15,2020,-104.73985362,24.62667486,1,25.5,15.5,24.8000011444092,34.1000022888184
15,2020,-104.71657634,23.8937128,1,39.2000007629395,12.3000001907349,20.5,28.8000011444092
15,2020,-104.65463272,24.39826337,1,34.4000015258789,13.4000005722046,22,30.6000003814697
15,2020,-104.65339364,23.39357084,1,39.6000022888184,15.1999998092651,22.7000007629395,30.2000007629395
15,2020,-104.61991618,24.15417151,1,34.4000015258789,13.4000005722046,22,30.6000003814697
15,2020,-104.57692957,23.44799289,1,39.6000022888184,15.1999998092651,22.7000007629395,30.2000007629395
15,2020,-104.56271868,24.34323393,1,34.4000015258789,13.4000005722046,22,30.6000003814697
15,2020,-104.55125156,23.8265315,1,39.2000007629395,12.3000001907349,20.5,28.8000011444092
15,2020,-104.52215925,23.19513037,1,39.6000022888184,15.1999998092651,22.7000007629395,30.2000007629395
15,2020,-104.5208694,24.08691569,1,34.4000015258789,13.4000005722046,22,30.6000003814697
15,2020,-104.51820279,23.29563487,1,39.6000022888184,15.1999998092651,22.7000007629395,30.2000007629395
15,2020,-104.39418404,25.2440068,1,14.6999998092651,18.3999996185303,27.8999996185303,37.4000015258789
15,2020,-104.30850046,23.12992646,1,41.2000007629395,15.1999998092651,23.2000007629395,31.2000007629395
15,2020,-104.29812185,24.94559236,1,20.8999996185303,15.9000005722046,25.3000011444092,34.7000007629395
15,2020,-104.20299629,22.83854039,1,47.2999992370605,16.7000007629395,24.3000011444092,32
15,2020,-104.16936059,25.21992873,1,14.6999998092651,18.3999996185303,27.8999996185303,37.4000015258789
15,2020,-104.06964567,24.44785505,1,27.3000011444092,14.8000001907349,23.5,32.2000007629395
15,2020,-104.04243236,25.14582496,1,14.6999998092651,18.3999996185303,27.8999996185303,37.4000015258789
15,2020,-104.00263164,26.75140363,1,11.9000005722046,19.7000007629395,29,38.4000015258789
15,2020,-103.98806533,24.35828949,1,25.3000011444092,13.8000001907349,23,32.2000007629395
15,2020,-103.87970668,26.17490118,1,8.10000038146973,19.7000007629395,29,38.2999992370605
15,2020,-103.48442432,25.34184698,1,9.40000057220459,18.8999996185303,27.7000007629395,36.6000022888184
15,2020,-103.34446413,26.28322216,1,7.90000009536743,19.5,28.6000003814697,37.7999992370605
15,2020,-103.02633682,24.50444042,1,14.4000005722046,17.8000011444092,26.8000011444092,35.9000015258789
15,2020,-102.91336693,24.56133563,1,12.4000005722046,17.7000007629395,26.6000003814697,35.6000022888184
15,2020,-102.57855892,24.62328792,1,12.4000005722046,17.7000007629395,26.6000003814697,35.6000022888184
15,2020,-102.4930717,24.47041056,1,15.9000005722046,15,24.8000011444092,34.6000022888184
15,2020,-107.13098055,25.49996227,2,115,22.7000007629395,28.3000011444092,34
15,2020,-106.97311644,25.07156655,2,129.800003051758,17.5,22.8999996185303,28.3999996185303
15,2020,-106.94351262,25.42511634,2,129.800003051758,17.5,22.8999996185303,28.3999996185303
15,2020,-106.72226945,25.18268529,2,129.800003051758,17.5,22.8999996185303,28.3999996185303
15,2020,-106.65777195,25.49997899,2,129.800003051758,17.5,22.8999996185303,28.3999996185303
15,2020,-106.55089289,24.60298605,2,99.3000030517578,22.5,27.6000003814697,32.7999992370605
15,2020,-106.48965781,24.73073482,2,104.5,17.8000011444092,23.2000007629395,28.7000007629395
15,2020,-106.48959554,25.52074038,2,128.400009155273,11.6999998092651,18.1000003814697,24.6000003814697
15,2020,-106.46858589,24.65816107,2,104.5,17.8000011444092,23.2000007629395,28.7000007629395
15,2020,-106.40487217,25.14412747,2,104.800003051758,11.5,17.6000003814697,23.7000007629395
15,2020,-106.3988931,25.27381374,2,104.800003051758,11.5,17.6000003814697,23.7000007629395
15,2020,-106.29366642,25.85201291,2,128.400009155273,11.6999998092651,18.1000003814697,24.6000003814697
15,2020,-106.28760454,24.47267989,2,110.700004577637,17.8000011444092,22.8000011444092,27.8999996185303
15,2020,-106.28433412,25.26221877,2,104.800003051758,11.5,17.6000003814697,23.7000007629395
15,2020,-106.21605528,25.10164978,2,104.800003051758,11.5,17.6000003814697,23.7000007629395
15,2020,-106.19130087,24.59869292,2,104.5,17.8000011444092,23.2000007629395,28.7000007629395
15,2020,-106.16047312,25.0666335,2,104.800003051758,11.5,17.6000003814697,23.7000007629395
15,2020,-106.15326611,26.1242561,2,154.600006103516,11.3000001907349,18.1000003814697,24.8999996185303
15,2020,-106.00670191,24.41204956,2,110.700004577637,17.8000011444092,22.8000011444092,27.8999996185303
15,2020,-105.98918803,25.37384811,2,79.7000045776367,13,19.7000007629395,26.5
15,2020,-105.98869362,24.37521043,2,99.8000030517578,13.3000001907349,19.3999996185303,25.5
15,2020,-105.91941253,24.66899018,2,87.3000030517578,12.3000001907349,18.7000007629395,25.2000007629395
15,2020,-105.88985073,24.93648003,2,87.3000030517578,12.3000001907349,18.7000007629395,25.2000007629395
15,2020,-105.85347494,24.18564248,2,99.8000030517578,13.3000001907349,19.3999996185303,25.5
15,2020,-105.80128379,26.67979672,2,132.900009155273,15.8000001907349,23,30.2000007629395
15,2020,-105.66379245,23.6330132,2,124.300003051758,18.3000011444092,23.3999996185303,28.6000003814697
15,2020,-105.65744035,24.15969382,2,99.8000030517578,13.3000001907349,19.3999996185303,25.5
15,2020,-105.63715461,23.76670456,2,124.300003051758,18.3000011444092,23.3999996185303,28.6000003814697
15,2020,-105.60665909,23.2648375,2,145.800003051758,22.3000011444092,26.5,30.7000007629395
15,2020,-105.56315727,25.70252053,2,88,13,19.8999996185303,26.8999996185303
15,2020,-105.56097278,25.01110998,2,79.7000045776367,13,19.7000007629395,26.5
15,2020,-105.53186188,23.59265403,2,124.300003051758,18.3000011444092,23.3999996185303,28.6000003814697
15,2020,-105.47372515,23.77300887,2,112.599998474121,14.1000003814697,20.3000011444092,26.6000003814697
15,2020,-105.46345107,25.07572699,2,60.5,15.4000005722046,23,30.7000007629395
15,2020,-105.44087131,25.7114073,2,66.3000030517578,16.2000007629395,23.8999996185303,31.6000003814697
15,2020,-105.42716831,23.87507391,2,112.599998474121,14.1000003814697,20.3000011444092,26.6000003814697
15,2020,-105.40228248,25.69642446,2,66.3000030517578,16.2000007629395,23.8999996185303,31.6000003814697
15,2020,-105.39642709,24.65532501,2,81.7000045776367,13,20.1000003814697,27.3000011444092
15,2020,-105.36052165,25.57790503,2,66.3000030517578,16.2000007629395,23.8999996185303,31.6000003814697
15,2020,-105.31358909,23.15954906,2,146.199996948242,17.6000003814697,23.1000003814697,28.6000003814697
15,2020,-105.30124748,25.41905771,2,60.5,15.4000005722046,23,30.7000007629395
15,2020,-105.28040626,25.92182541,2,66.3000030517578,16.2000007629395,23.8999996185303,31.6000003814697
15,2020,-105.25125402,23.94660466,2,112.599998474121,14.1000003814697,20.3000011444092,26.6000003814697
15,2020,-105.23140622,24.08164589,2,97,11.4000005722046,18.2000007629395,25.1000003814697
15,2020,-105.18991316,23.89619334,2,112.599998474121,14.1000003814697,20.3000011444092,26.6000003814697
15,2020,-105.07057656,23.51601984,2,112.599998474121,14.1000003814697,20.3000011444092,26.6000003814697
15,2020,-105.06937976,24.97967446,2,81.7000045776367,13,20.1000003814697,27.3000011444092
15,2020,-105.0596781,24.93812976,2,81.7000045776367,13,20.1000003814697,27.3000011444092
15,2020,-105.05396729,23.8665015,2,112.599998474121,14.1000003814697,20.3000011444092,26.6000003814697
15,2020,-105.02528249,23.24726012,2,146.199996948242,17.6000003814697,23.1000003814697,28.6000003814697
15,2020,-105.00764966,23.92160749,2,112.599998474121,14.1000003814697,20.3000011444092,26.6000003814697
15,2020,-104.9904614,23.70702848,2,107.900001525879,12.9000005722046,19.6000003814697,26.3000011444092
15,2020,-104.98215949,25.95546428,2,59.4000015258789,15.8000001907349,24,32.2000007629395
15,2020,-104.89437882,24.4675567,2,95.5999984741211,13.4000005722046,20.3999996185303,27.3999996185303
15,2020,-104.84821753,23.96457072,2,107.900001525879,12.9000005722046,19.6000003814697,26.3000011444092
15,2020,-104.81647282,23.60611636,2,107.900001525879,12.9000005722046,19.6000003814697,26.3000011444092
15,2020,-104.80106719,23.43322757,2,129.600006103516,15.5,21.7000007629395,27.8999996185303
15,2020,-104.78122135,26.46395981,2,76.8000030517578,17.3000011444092,25.3999996185303,33.6000022888184
15,2020,-104.77957411,24.41068001,2,95.5999984741211,13.4000005722046,20.3999996185303,27.3999996185303
15,2020,-104.77496899,24.57072546,2,78.2000045776367,15.1999998092651,22.8999996185303,30.6000003814697
15,2020,-104.7745312,24.31795616,2,95.5999984741211,13.4000005722046,20.3999996185303,27.3999996185303
15,2020,-104.77195106,26.21121726,2,76.8000030517578,17.3000011444092,25.3999996185303,33.6000022888184
15,2020,-104.59664821,23.87953375,2,107.900001525879,12.9000005722046,19.6000003814697,26.3000011444092
15,2020,-104.59483388,26.10772597,2,76.8000030517578,17.3000011444092,25.3999996185303,33.6000022888184
15,2020,-104.54541903,25.8806692,2,59.4000015258789,15.8000001907349,24,32.2000007629395
15,2020,-104.47179852,24.62274733,2,81.9000015258789,15.5,23.3999996185303,31.3999996185303
15,2020,-104.44543912,25.45187846,2,52.9000015258789,17.7000007629395,25.8999996185303,34.2000007629395
15,2020,-104.39871934,25.7522081,2,49.7000007629395,16.7000007629395,25,33.2999992370605
15,2020,-104.38363003,23.8763961,2,100.200004577637,15.1000003814697,22,29
15,2020,-104.35617746,26.53394962,2,68.5,19.3000011444092,27.6000003814697,36
15,2020,-104.32338209,24.35779774,2,93.5,14.6000003814697,21.8000011444092,29.1000003814697
15,2020,-104.30611014,26.10687258,2,56.7000007629395,18.7000007629395,27,35.4000015258789
15,2020,-104.29356395,23.88914014,2,100.200004577637,15.1000003814697,22,29
15,2020,-104.22113379,25.12945378,2,52.9000015258789,17.7000007629395,25.8999996185303,34.2000007629395
15,2020,-104.16872831,24.21649484,2,93.5,14.6000003814697,21.8000011444092,29.1000003814697
15,2020,-104.16399422,23.63909287,2,100.200004577637,15.1000003814697,22,29
15,2020,-104.15026606,25.11432034,2,52.9000015258789,17.7000007629395,25.8999996185303,34.2000007629395
15,2020,-104.11245062,25.12894388,2,52.9000015258789,17.7000007629395,25.8999996185303,34.2000007629395
15,2020,-104.08731391,24.71963572,2,81.9000015258789,15.5,23.3999996185303,31.3999996185303
15,2020,-104.03630113,23.50271555,2,100.200004577637,15.1000003814697,22,29
15,2020,-104.00496718,24.32400576,2,93.5,14.6000003814697,21.8000011444092,29.1000003814697
15,2020,-103.97644777,26.01350089,2,41.2000007629395,19.5,27.8999996185303,36.2999992370605
15,2020,-103.95589989,25.35874668,2,48.9000015258789,18.5,26.6000003814697,34.7999992370605
15,2020,-103.82517864,24.26386685,2,92.3000030517578,13.3000001907349,21,28.8000011444092
15,2020,-103.81516418,25.59852264,2,38.7000007629395,18.6000003814697,26.8999996185303,35.2000007629395
15,2020,-103.774581,25.43129808,2,48.9000015258789,18.5,26.6000003814697,34.7999992370605
15,2020,-103.75398575,24.82610804,2,74.7000045776367,16,24,32.1000022888184
15,2020,-103.67613223,24.28707829,2,92.3000030517578,13.3000001907349,21,28.8000011444092
15,2020,-103.67517847,25.40351765,2,48.9000015258789,18.5,26.6000003814697,34.7999992370605
15,2020,-103.66592771,24.24444454,2,92.3000030517578,13.3000001907349,21,28.8000011444092
15,2020,-103.6010162,26.48831306,2,41.2000007629395,19.5,27.8999996185303,36.2999992370605
15,2020,-103.55025084,25.43288876,2,48.9000015258789,18.5,26.6000003814697,34.7999992370605
15,2020,-103.51956192,26.39759823,2,41.2000007629395,19.5,27.8999996185303,36.2999992370605
15,2020,-103.40798782,25.90644237,2,23.1000003814697,19.8999996185303,28.2000007629395,36.5
15,2020,-103.39576339,24.62599124,2,57.7000007629395,17.3999996185303,25.3999996185303,33.5
15,2020,-102.64697917,24.51132777,2,44.9000015258789,17.3000011444092,25.3999996185303,33.5
15,2020,-102.48857218,24.44605095,2,42.7000007629395,14.9000005722046,23.6000003814697,32.2999992370605
15,2020,-107.20048675,25.41658044,3,284.600006103516,22.6000003814697,27.6000003814697,32.7000007629395
15,2020,-107.11236272,25.55635722,3,261.200012207031,19.1000003814697,24.2000007629395,29.3000011444092
15,2020,-107.06131081,25.28862558,3,284.600006103516,22.6000003814697,27.6000003814697,32.7000007629395
15,2020,-106.97752966,25.47526759,3,280.200012207031,17.8000011444092,22.7000007629395,27.6000003814697
15,2020,-106.94414891,25.25215277,3,280.200012207031,17.8000011444092,22.7000007629395,27.6000003814697
15,2020,-106.89730359,25.5986872,3,263.399993896484,13.3000001907349,18.7000007629395,24.2000007629395
15,2020,-106.70308332,25.07847033,3,280.200012207031,17.8000011444092,22.7000007629395,27.6000003814697
15,2020,-106.63388582,25.26476628,3,280.200012207031,17.8000011444092,22.7000007629395,27.6000003814697
15,2020,-106.60383511,24.5032729,3,312.399993896484,22.3999996185303,27,31.6000003814697
15,2020,-106.58964556,25.44609288,3,280.200012207031,17.8000011444092,22.7000007629395,27.6000003814697
15,2020,-106.57793396,25.48073416,3,280.200012207031,17.8000011444092,22.7000007629395,27.6000003814697
15,2020,-106.52792766,24.68300776,3,312.399993896484,22.3999996185303,27,31.6000003814697
15,2020,-106.33389951,26.19770738,3,216.900009155273,11.1999998092651,17.5,23.8000011444092
15,2020,-106.28916662,26.15366382,3,216.900009155273,11.1999998092651,17.5,23.8000011444092
15,2020,-106.25900674,25.9239602,3,222.199996948242,11.8000001907349,17.7000007629395,23.7000007629395
15,2020,-106.22216354,25.70800147,3,222.199996948242,11.8000001907349,17.7000007629395,23.7000007629395
15,2020,-106.21978252,25.53331411,3,222.199996948242,11.8000001907349,17.7000007629395,23.7000007629395
15,2020,-106.20326444,24.90890741,3,298.200012207031,18.1000003814697,23,27.8999996185303
15,2020,-106.16079499,25.40874556,3,238.5,11.9000005722046,17.3999996185303,23
15,2020,-105.96463837,25.28722777,3,182.300003051758,13.1000003814697,19.3999996185303,25.8000011444092
15,2020,-105.9442054,26.50145634,3,174.5,15.5,22.2000007629395,29
15,2020,-105.9308207,24.88573618,3,215.600006103516,12.6000003814697,18.5,24.5
15,2020,-105.8947915,25.57733893,3,159.300003051758,12.8000001907349,19.3999996185303,26
15,2020,-105.86083661,25.638299,3,159.300003051758,12.8000001907349,19.3999996185303,26
15,2020,-105.79879563,25.20073376,3,182.300003051758,13.1000003814697,19.3999996185303,25.8000011444092
15,2020,-105.78518888,23.73303298,3,256.600006103516,18.3000011444092,23,27.8000011444092
15,2020,-105.63428097,23.26853882,3,244.300003051758,22.3999996185303,26.3000011444092,30.2000007629395
15,2020,-105.52715068,25.04294566,3,182.300003051758,13.1000003814697,19.3999996185303,25.8000011444092
15,2020,-105.49127206,24.33354006,3,188.5,11.5,17.8999996185303,24.3999996185303
15,2020,-105.44723505,25.42848229,3,138.900009155273,15.1999998092651,22.5,29.8999996185303
15,2020,-105.42668523,25.70190133,3,131.699996948242,15.8000001907349,23.2000007629395,30.6000003814697
15,2020,-105.42032539,25.95112785,3,131.699996948242,15.8000001907349,23.2000007629395,30.6000003814697
15,2020,-105.37768206,26.21330435,3,138.800003051758,15.5,22.8999996185303,30.3000011444092
15,2020,-105.28112129,25.28821299,3,138.900009155273,15.1999998092651,22.5,29.8999996185303
15,2020,-105.2308527,23.85193069,3,183.900009155273,13.9000005722046,19.7000007629395,25.6000003814697
15,2020,-105.22648111,23.83934668,3,183.900009155273,13.9000005722046,19.7000007629395,25.6000003814697
15,2020,-105.19779769,25.46207259,3,138.900009155273,15.1999998092651,22.5,29.8999996185303
15,2020,-105.1440136,26.2506779,3,138.800003051758,15.5,22.8999996185303,30.3000011444092
15,2020,-105.11493651,26.41947491,3,138.800003051758,15.5,22.8999996185303,30.3000011444092
15,2020,-105.10618731,23.58621114,3,183.900009155273,13.9000005722046,19.7000007629395,25.6000003814697
15,2020,-105.04140486,24.39429017,3,188.5,11.5,17.8999996185303,24.3999996185303
15,2020,-104.97063028,25.33209757,3,126.400001525879,15.9000005722046,23.8000011444092,31.7000007629395
15,2020,-104.93503942,23.88376375,3,149.5,13,19.3000011444092,25.7000007629395
15,2020,-104.91556713,26.46598991,3,113.099998474121,16.8999996185303,24.7000007629395,32.6000022888184
15,2020,-104.80515232,23.52372082,3,149.5,13,19.3000011444092,25.7000007629395
15,2020,-104.71851242,26.40228382,3,113.099998474121,16.8999996185303,24.7000007629395,32.6000022888184
15,2020,-104.69030837,25.59391141,3,118,15.5,23.3999996185303,31.3000011444092
15,2020,-104.62588665,24.02836292,3,150,13.3000001907349,20,26.7000007629395
15,2020,-104.60599342,23.70790354,3,149.5,13,19.3000011444092,25.7000007629395
15,2020,-104.59528362,25.22831951,3,126.400001525879,15.9000005722046,23.8000011444092,31.7000007629395
15,2020,-104.5843862,24.30341534,3,150,13.3000001907349,20,26.7000007629395
15,2020,-104.58085909,22.77126742,3,195.5,18.1000003814697,23.7000007629395,29.3000011444092
15,2020,-104.57076906,25.03138286,3,126.400001525879,15.9000005722046,23.8000011444092,31.7000007629395
15,2020,-104.53441457,24.77479093,3,142,15,22.3999996185303,29.8999996185303
15,2020,-104.52843912,23.14216088,3,154.699996948242,15.6000003814697,21.5,27.3999996185303
15,2020,-104.50950563,25.35814516,3,126.400001525879,15.9000005722046,23.8000011444092,31.7000007629395
15,2020,-104.48837862,22.57088782,3,152.600006103516,16.5,22.8000011444092,29.1000003814697
15,2020,-104.46481227,22.53634123,3,152.600006103516,16.5,22.8000011444092,29.1000003814697
15,2020,-104.40804758,24.28738158,3,147,14.3000001907349,21.3000011444092,28.3999996185303
15,2020,-104.39731911,25.41300361,3,100.5,17.2000007629395,25.3000011444092,33.4000015258789
15,2020,-104.39105244,24.203686,3,147,14.3000001907349,21.3000011444092,28.3999996185303
15,2020,-104.38437504,22.94699045,3,152.600006103516,16.5,22.8000011444092,29.1000003814697
15,2020,-104.37714259,22.72252036,3,152.600006103516,16.5,22.8000011444092,29.1000003814697
15,2020,-104.37568029,26.1669264,3,78.9000015258789,18.3999996185303,26.3999996185303,34.4000015258789
15,2020,-104.36363116,22.42096365,3,165,17.1000003814697,23.3000011444092,29.6000003814697
15,2020,-104.35649416,25.34702904,3,100.5,17.2000007629395,25.3000011444092,33.4000015258789
15,2020,-104.35435651,22.82943273,3,152.600006103516,16.5,22.8000011444092,29.1000003814697
15,2020,-104.32789822,24.39089993,3,147,14.3000001907349,21.3000011444092,28.3999996185303
15,2020,-104.31736119,23.83102654,3,125.900001525879,14.8000001907349,21.3999996185303,28.1000003814697
15,2020,-104.31091013,22.98880196,3,152.600006103516,16.5,22.8000011444092,29.1000003814697
15,2020,-104.30810073,24.88761903,3,137.699996948242,15.1000003814697,22.8999996185303,30.7000007629395
15,2020,-104.28578406,23.76253004,3,125.900001525879,14.8000001907349,21.3999996185303,28.1000003814697
15,2020,-104.24090611,24.73481218,3,137.699996948242,15.1000003814697,22.8999996185303,30.7000007629395
15,2020,-104.22455456,26.75383405,3,73.0999984741211,19.2000007629395,27,34.9000015258789
15,2020,-104.21059194,25.60964303,3,84.0999984741211,16.2000007629395,24.3000011444092,32.5
15,2020,-104.20082053,23.66800344,3,125.900001525879,14.8000001907349,21.3999996185303,28.1000003814697
15,2020,-104.17276873,26.68988315,3,73.0999984741211,19.2000007629395,27,34.9000015258789
15,2020,-104.16470305,24.8688773,3,137.699996948242,15.1000003814697,22.8999996185303,30.7000007629395
15,2020,-104.13814048,25.3556647,3,100.5,17.2000007629395,25.3000011444092,33.4000015258789
15,2020,-104.09505218,25.65936557,3,84.0999984741211,16.2000007629395,24.3000011444092,32.5
15,2020,-104.08900116,25.78257639,3,84.0999984741211,16.2000007629395,24.3000011444092,32.5
15,2020,-104.04884104,24.53843358,3,137.699996948242,15.1000003814697,22.8999996185303,30.7000007629395
15,2020,-104.02884776,25.98843506,3,84.0999984741211,16.2000007629395,24.3000011444092,32.5
15,2020,-104.02024851,26.07275731,3,78.9000015258789,18.3999996185303,26.3999996185303,34.4000015258789
15,2020,-103.97439876,23.75969543,3,128.800003051758,13.9000005722046,21.1000003814697,28.3000011444092
15,2020,-103.97254453,26.38846961,3,55.5,19.3000011444092,27.3000011444092,35.2999992370605
15,2020,-103.96335028,25.53411958,3,57.7000007629395,18.3000011444092,26.3000011444092,34.2999992370605
15,2020,-103.96025592,24.08982532,3,132.5,13.1999998092651,20.7000007629395,28.2000007629395
15,2020,-103.95443843,25.32258275,3,70.9000015258789,18.2000007629395,26,33.9000015258789
15,2020,-103.95031343,25.5937883,3,57.7000007629395,18.3000011444092,26.3000011444092,34.2999992370605
15,2020,-103.93732926,24.90537052,3,116,15.6999998092651,23.5,31.3000011444092
15,2020,-103.92604382,24.14595124,3,132.5,13.1999998092651,20.7000007629395,28.2000007629395
15,2020,-103.88965962,26.64810609,3,55,19.7000007629395,27.5,35.4000015258789
15,2020,-103.8543321,26.09220904,3,55.5,19.3000011444092,27.3000011444092,35.2999992370605
15,2020,-103.82020603,24.42708868,3,132.5,13.1999998092651,20.7000007629395,28.2000007629395
15,2020,-103.80390734,26.11185244,3,55.5,19.3000011444092,27.3000011444092,35.2999992370605
15,2020,-103.78023619,24.64248321,3,116,15.6999998092651,23.5,31.3000011444092
15,2020,-103.76473854,25.21731726,3,70.9000015258789,18.2000007629395,26,33.9000015258789
15,2020,-103.7433028,25.730046,3,57.7000007629395,18.3000011444092,26.3000011444092,34.2999992370605
15,2020,-103.69078765,25.44480627,3,70.9000015258789,18.2000007629395,26,33.9000015258789
15,2020,-103.65270774,26.14912598,3,55.5,19.3000011444092,27.3000011444092,35.2999992370605
15,2020,-103.63828608,24.7478859,3,116,15.6999998092651,23.5,31.3000011444092
15,2020,-103.59287146,26.44864935,3,55.5,19.3000011444092,27.3000011444092,35.2999992370605
15,2020,-103.58803634,26.51360922,3,55,19.7000007629395,27.5,35.4000015258789
15,2020,-103.57512468,24.34383375,3,132.5,13.1999998092651,20.7000007629395,28.2000007629395
15,2020,-103.57031044,26.25943273,3,55.5,19.3000011444092,27.3000011444092,35.2999992370605
15,2020,-103.56680605,25.55719656,3,57.7000007629395,18.3000011444092,26.3000011444092,34.2999992370605
15,2020,-103.53834246,24.73565931,3,116,15.6999998092651,23.5,31.3000011444092
15,2020,-103.53581747,24.99579386,3,116,15.6999998092651,23.5,31.3000011444092
15,2020,-103.51769751,25.00989104,3,70.9000015258789,18.2000007629395,26,33.9000015258789
15,2020,-103.51428648,25.07771738,3,70.9000015258789,18.2000007629395,26,33.9000015258789
15,2020,-103.45304178,25.98860095,3,40.9000015258789,19.5,27.3999996185303,35.4000015258789
15,2020,-103.4151203,24.82073086,3,70.4000015258789,17.1000003814697,24.8000011444092,32.6000022888184
15,2020,-103.37971713,25.74880768,3,40.9000015258789,19.5,27.3999996185303,35.4000015258789
15,2020,-103.37628904,24.87044883,3,70.4000015258789,17.1000003814697,24.8000011444092,32.6000022888184
15,2020,-103.35905081,26.51750174,3,45.9000015258789,19.5,27.3000011444092,35.1000022888184
15,2020,-103.35867786,24.59805828,3,70.4000015258789,17.1000003814697,24.8000011444092,32.6000022888184
15,2020,-103.3375053,24.44357944,3,93.4000015258789,14.4000005722046,22.1000003814697,29.8999996185303
15,2020,-103.27856208,24.55681856,3,70.4000015258789,17.1000003814697,24.8000011444092,32.6000022888184
15,2020,-103.27849144,24.5107297,3,70.4000015258789,17.1000003814697,24.8000011444092,32.6000022888184
15,2020,-103.26509207,24.9316825,3,70.4000015258789,17.1000003814697,24.8000011444092,32.6000022888184
15,2020,-103.07640531,24.80767361,3,70.4000015258789,17.1000003814697,24.8000011444092,32.6000022888184
15,2020,-102.84218188,24.53754747,3,47.7000007629395,17.1000003814697,24.8999996185303,32.7000007629395
15,2020,-102.55749646,24.43485718,3,62,14.9000005722046,23.1000003814697,31.3000011444092
15,2020,-106.9686715,25.41272548,4,179.199996948242,16.8999996185303,22.1000003814697,27.3000011444092
15,2020,-106.94494814,25.07333978,4,179.199996948242,16.8999996185303,22.1000003814697,27.3000011444092
